Site Time,Elkor Production Meter Kilowatt hours,Site Performance Estimate Kilowatt hours
7/4/2022 18:30,-0.023,10.505
7/4/2022 18:35,-0.007,9.467
7/4/2022 18:40,-0.009,8.489
7/4/2022 18:45,-0.022,7.577
7/4/2022 18:50,0,6.74
7/4/2022 18:55,-0.017,5.983
7/4/2022 19:00,-0.005,5.312
7/4/2022 19:05,-0.01,4.728
7/4/2022 19:10,-0.014,4.228
7/4/2022 19:15,-0.001,3.802
7/4/2022 19:20,-0.024,3.437
7/4/2022 19:25,-0.006,3.091
7/4/2022 19:30,-0.009,2.714
7/4/2022 19:35,-0.021,2.358
7/4/2022 19:40,0.005,1.977
7/4/2022 19:45,-0.036,1.571
7/4/2022 19:50,0.005,1.142
7/4/2022 19:55,-0.022,0.699
7/4/2022 20:00,0,0.266
7/4/2022 20:05,-0.017,0
7/4/2022 20:10,-0.014,0
7/4/2022 20:15,-0.001,0
7/4/2022 20:20,-0.023,0
7/4/2022 20:25,0.008,0
7/4/2022 20:30,-0.024,0
7/4/2022 20:35,0.008,0
7/4/2022 20:40,-0.023,0
7/4/2022 20:45,-0.008,0
7/4/2022 20:50,-0.024,0
7/4/2022 20:55,-0.021,0
7/4/2022 21:00,0.005,0
7/4/2022 21:05,-0.022,0
7/4/2022 21:10,0,0
7/4/2022 21:15,-0.017,0
7/4/2022 21:20,-0.015,0
7/4/2022 21:25,-0.013,0
7/4/2022 21:30,-0.013,0
7/4/2022 21:35,-0.003,0
7/4/2022 21:40,-0.018,0
7/4/2022 21:45,0,0
7/4/2022 21:50,-0.021,0
7/4/2022 21:55,0.003,0
7/4/2022 22:00,-0.034,0
7/4/2022 22:05,0.003,0
7/4/2022 22:10,-0.019,0
7/4/2022 22:15,-0.01,0
7/4/2022 22:20,-0.005,0
7/4/2022 22:25,-0.037,0
7/4/2022 22:30,0.005,0
7/4/2022 22:35,-0.024,0
7/4/2022 22:40,0.008,0
7/4/2022 22:45,-0.024,0
7/4/2022 22:50,-0.013,0
7/4/2022 22:55,-0.003,0
7/4/2022 23:00,-0.018,0
7/4/2022 23:05,0,0
7/4/2022 23:10,-0.037,0
7/4/2022 23:15,0.003,0
7/4/2022 23:20,-0.019,0
7/4/2022 23:25,-0.01,0
7/4/2022 23:30,-0.009,0
7/4/2022 23:35,-0.022,0
7/4/2022 23:40,0,0
7/4/2022 23:45,-0.017,0
7/4/2022 23:50,-0.014,0
7/4/2022 23:55,-0.001,0
7/5/2022 0:00,-0.023,0
7/5/2022 0:05,0.008,0
7/5/2022 0:10,-0.023,0
7/5/2022 0:15,-0.007,0
7/5/2022 0:20,-0.009,0
7/5/2022 0:25,-0.022,0
7/5/2022 0:30,0,0
7/5/2022 0:35,-0.017,0
7/5/2022 0:40,-0.014,0
7/5/2022 0:45,-0.017,0
7/5/2022 0:50,-0.014,0
7/5/2022 0:55,-0.001,0
7/5/2022 1:00,-0.023,0
7/5/2022 1:05,-0.007,0
7/5/2022 1:10,-0.009,0
7/5/2022 1:15,-0.021,0
7/5/2022 1:20,-0.004,0
7/5/2022 1:25,-0.013,0
7/5/2022 1:30,-0.005,0
7/5/2022 1:35,-0.023,0
7/5/2022 1:40,-0.003,0
7/5/2022 1:45,-0.026,0
7/5/2022 1:50,-0.015,0
7/5/2022 1:55,-0.003,0
7/5/2022 2:00,-0.013,0
7/5/2022 2:05,-0.003,0
7/5/2022 2:10,-0.018,0
7/5/2022 2:15,0,0
7/5/2022 2:20,-0.026,0
7/5/2022 2:25,-0.008,0
7/5/2022 2:30,-0.022,0
7/5/2022 2:35,-0.007,0
7/5/2022 2:40,-0.009,0
7/5/2022 2:45,-0.021,0
7/5/2022 2:50,0.005,0
7/5/2022 2:55,-0.023,0
7/5/2022 3:00,-0.014,0
7/5/2022 3:05,-0.014,0
7/5/2022 3:10,0.005,0
7/5/2022 3:15,-0.022,0
7/5/2022 3:20,-0.009,0
7/5/2022 3:25,-0.023,0
7/5/2022 3:30,-0.007,0
7/5/2022 3:35,-0.004,0
7/5/2022 3:40,-0.018,0
7/5/2022 3:45,-0.013,0
7/5/2022 3:50,-0.013,0
7/5/2022 3:55,-0.003,0
7/5/2022 4:00,-0.023,0
7/5/2022 4:05,-0.01,0
7/5/2022 4:10,-0.01,0
7/5/2022 4:15,-0.003,0
7/5/2022 4:20,-0.023,0
7/5/2022 4:25,-0.01,0
7/5/2022 4:30,-0.016,0
7/5/2022 4:35,0,0
7/5/2022 4:40,-0.026,0
7/5/2022 4:45,-0.008,0
7/5/2022 4:50,-0.013,0
7/5/2022 4:55,0,0
7/5/2022 5:00,-0.026,0
7/5/2022 5:05,-0.008,0
7/5/2022 5:10,-0.018,0
7/5/2022 5:15,0.003,0
7/5/2022 5:20,-0.024,0
7/5/2022 5:25,-0.008,0
7/5/2022 5:30,-0.018,0
7/5/2022 5:35,0.002,0
7/5/2022 5:40,-0.018,0
7/5/2022 5:45,-0.01,0
7/5/2022 5:50,-0.022,0
7/5/2022 5:55,-0.009,0
7/5/2022 6:00,-0.009,0
7/5/2022 6:05,-0.022,0
7/5/2022 6:10,0.006,0
7/5/2022 6:15,-0.037,0
7/5/2022 6:20,0.006,0
7/5/2022 6:25,-0.021,0.116
7/5/2022 6:30,0.006,0.531
7/5/2022 6:35,-0.023,0.98
7/5/2022 6:40,-0.009,1.42
7/5/2022 6:45,-0.022,1.84
7/5/2022 6:50,0,2.235
7/5/2022 6:55,-0.017,2.605
7/5/2022 7:00,-0.005,2.968
7/5/2022 7:05,-0.026,3.342
7/5/2022 7:10,-0.006,3.696
7/5/2022 7:15,-0.01,4.104
7/5/2022 7:20,-0.014,4.583
7/5/2022 7:25,-0.001,5.144
7/5/2022 7:30,-0.023,5.793
7/5/2022 7:35,0.008,6.528
7/5/2022 7:40,-0.006,7.347
7/5/2022 7:45,0.005,8.244
7/5/2022 7:50,2.901,9.211
7/5/2022 7:55,12.201,10.24
7/5/2022 8:00,15.178,11.323
7/5/2022 8:05,16.541,12.451
7/5/2022 8:10,18.002,13.615
7/5/2022 8:15,19.314,14.809
7/5/2022 8:20,22.332,16.024
7/5/2022 8:25,26.516,17.254
7/5/2022 8:30,28.491,18.493
7/5/2022 8:35,29.927,19.736
7/5/2022 8:40,31.538,20.978
7/5/2022 8:45,32.958,22.215
7/5/2022 8:50,34.772,23.443
7/5/2022 8:55,36.258,24.66
7/5/2022 9:00,37.961,25.862
7/5/2022 9:05,39.329,27.048
7/5/2022 9:10,40.941,28.215
7/5/2022 9:15,42.39,29.363
7/5/2022 9:20,44.039,30.489
7/5/2022 9:25,45.786,31.592
7/5/2022 9:30,46.948,32.672
7/5/2022 9:35,48.222,33.728
7/5/2022 9:40,49.414,34.76
7/5/2022 9:45,50.317,35.766
7/5/2022 9:50,51.917,36.747
7/5/2022 9:55,52.79,37.703
7/5/2022 10:00,54.234,38.633
7/5/2022 10:05,55.27,39.538
7/5/2022 10:10,56.179,40.417
7/5/2022 10:15,57.197,41.27
7/5/2022 10:20,58.436,42.097
7/5/2022 10:25,59.378,42.898
7/5/2022 10:30,60.307,43.674
7/5/2022 10:35,61.077,44.425
7/5/2022 10:40,61.975,45.15
7/5/2022 10:45,62.386,45.85
7/5/2022 10:50,62.482,46.524
7/5/2022 10:55,62.518,47.174
7/5/2022 11:00,62.47,47.799
7/5/2022 11:05,62.468,48.401
7/5/2022 11:10,62.47,48.977
7/5/2022 11:15,62.484,49.523
7/5/2022 11:20,62.502,49.959
7/5/2022 11:25,56.924,50.374
7/5/2022 11:30,55.205,50.769
7/5/2022 11:35,62.478,51.145
7/5/2022 11:40,62.374,51.429
7/5/2022 11:45,59.72,51.628
7/5/2022 11:50,62.475,51.816
7/5/2022 11:55,61.465,51.992
7/5/2022 12:00,43.122,52.102
7/5/2022 12:05,58.482,52.102
7/5/2022 12:10,59.518,52.102
7/5/2022 12:15,55.312,52.102
7/5/2022 12:20,62.461,52.102
7/5/2022 12:25,62.49,52.102
7/5/2022 12:30,62.423,52.102
7/5/2022 12:35,60.441,52.102
7/5/2022 12:40,51.856,52.102
7/5/2022 12:45,62.069,52.102
7/5/2022 12:50,61.212,52.102
7/5/2022 12:55,62.509,52.102
7/5/2022 13:00,50.231,52.102
7/5/2022 13:05,52.746,52.102
7/5/2022 13:10,62.437,52.102
7/5/2022 13:15,56.553,52.102
7/5/2022 13:20,61.594,52.102
7/5/2022 13:25,39.216,52.102
7/5/2022 13:30,40.152,52.102
7/5/2022 13:35,60.172,52.102
7/5/2022 13:40,33.337,52.102
7/5/2022 13:45,21.851,52.102
7/5/2022 13:50,53.239,52.102
7/5/2022 13:55,52.706,52.102
7/5/2022 14:00,38.817,52.102
7/5/2022 14:05,28.883,52.102
7/5/2022 14:10,40.863,52.102
7/5/2022 14:15,60.67,52.102
7/5/2022 14:20,36.147,52.102
7/5/2022 14:25,22.931,52.102
7/5/2022 14:30,38.585,51.948
7/5/2022 14:35,62.408,51.77
7/5/2022 14:40,62.47,51.58
7/5/2022 14:45,61.186,51.379
7/5/2022 14:50,33.914,51.058
7/5/2022 14:55,52.836,50.68
7/5/2022 15:00,62.476,50.284
7/5/2022 15:05,62.299,49.87
7/5/2022 15:10,62.544,49.423
7/5/2022 15:15,55.212,48.873
7/5/2022 15:20,35.48,48.299
7/5/2022 15:25,57.049,47.701
7/5/2022 15:30,39.442,47.079
7/5/2022 15:35,13.643,46.433
7/5/2022 15:40,38.291,45.762
7/5/2022 15:45,62.435,45.066
7/5/2022 15:50,60.761,44.346
7/5/2022 15:55,57.428,43.601
7/5/2022 16:00,49.692,42.833
7/5/2022 16:05,21.335,42.041
7/5/2022 16:10,14.663,41.224
7/5/2022 16:15,15.925,40.381
7/5/2022 16:20,34.9,39.514
7/5/2022 16:25,39.362,38.621
7/5/2022 16:30,52.634,37.703
7/5/2022 16:35,31.608,36.76
7/5/2022 16:40,10.131,35.792
7/5/2022 16:45,8.393,34.798
7/5/2022 16:50,24.386,33.781
7/5/2022 16:55,40.681,32.739
7/5/2022 17:00,40.337,31.674
7/5/2022 17:05,40.478,30.588
7/5/2022 17:10,37.364,29.48
7/5/2022 17:15,25.92,28.35
7/5/2022 17:20,33.853,27.2
7/5/2022 17:25,33.218,26.031
7/5/2022 17:30,31.039,24.845
7/5/2022 17:35,21.023,23.645
7/5/2022 17:40,22.157,22.432
7/5/2022 17:45,24.327,21.209
7/5/2022 17:50,22.863,19.98
7/5/2022 17:55,21.641,18.749
7/5/2022 18:00,18.813,17.521
7/5/2022 18:05,15.257,16.3
7/5/2022 18:10,14.586,15.093
7/5/2022 18:15,13.268,13.904
7/5/2022 18:20,11.068,12.74
7/5/2022 18:25,10.037,11.61
7/5/2022 18:30,9.087,10.522
7/5/2022 18:35,8.048,9.483
7/5/2022 18:40,6.827,8.503
7/5/2022 18:45,5.893,7.589
7/5/2022 18:50,5.029,6.75
7/5/2022 18:55,4.378,5.991
7/5/2022 19:00,3.827,5.318
7/5/2022 19:05,3.53,4.731
7/5/2022 19:10,3.247,4.228
7/5/2022 19:15,3.005,3.8
7/5/2022 19:20,2.755,3.433
7/5/2022 19:25,2.604,3.088
7/5/2022 19:30,2.394,2.708
7/5/2022 19:35,2.217,2.352
7/5/2022 19:40,2.01,1.97
7/5/2022 19:45,1.802,1.563
7/5/2022 19:50,1.58,1.134
7/5/2022 19:55,1.372,0.691
7/5/2022 20:00,1.122,0.259
7/5/2022 20:05,0.928,0
7/5/2022 20:10,0.696,0
7/5/2022 20:15,0.516,0
7/5/2022 20:20,0.284,0
7/5/2022 20:25,0.163,0
7/5/2022 20:30,0.029,0
7/5/2022 20:35,-0.001,0
7/5/2022 20:40,-0.015,0
7/5/2022 20:45,-0.016,0
7/5/2022 20:50,-0.009,0
7/5/2022 20:55,-0.008,0
7/5/2022 21:00,-0.023,0
7/5/2022 21:05,-0.021,0
7/5/2022 21:10,0.006,0
7/5/2022 21:15,-0.022,0
7/5/2022 21:20,0,0
7/5/2022 21:25,-0.017,0
7/5/2022 21:30,-0.006,0
7/5/2022 21:35,-0.01,0
7/5/2022 21:40,-0.015,0
7/5/2022 21:45,-0.002,0
7/5/2022 21:50,-0.029,0
7/5/2022 21:55,-0.001,0
7/5/2022 22:00,-0.023,0
7/5/2022 22:05,-0.008,0
7/5/2022 22:10,-0.015,0
7/5/2022 22:15,-0.016,0
7/5/2022 22:20,-0.009,0
7/5/2022 22:25,-0.008,0
7/5/2022 22:30,-0.015,0
7/5/2022 22:35,-0.016,0
7/5/2022 22:40,-0.009,0
7/5/2022 22:45,-0.007,0
7/5/2022 22:50,-0.009,0
7/5/2022 22:55,-0.022,0
7/5/2022 23:00,0,0
7/5/2022 23:05,-0.017,0
7/5/2022 23:10,-0.006,0
7/5/2022 23:15,-0.01,0
7/5/2022 23:20,-0.015,0
7/5/2022 23:25,-0.016,0
7/5/2022 23:30,-0.015,0
7/5/2022 23:35,-0.001,0
7/5/2022 23:40,-0.023,0
7/5/2022 23:45,-0.007,0
7/5/2022 23:50,-0.009,0
7/5/2022 23:55,-0.022,0
7/6/2022 0:00,-0.009,0
7/6/2022 0:05,-0.008,0
7/6/2022 0:10,-0.015,0
7/6/2022 0:15,0,0
7/6/2022 0:20,-0.018,0
7/6/2022 0:25,-0.013,0
7/6/2022 0:30,-0.008,0
7/6/2022 0:35,-0.008,0
7/6/2022 0:40,-0.023,0
7/6/2022 0:45,-0.023,0
7/6/2022 0:50,0,0
7/6/2022 0:55,-0.016,0
7/6/2022 1:00,0,0
7/6/2022 1:05,-0.031,0
7/6/2022 1:10,0,0
7/6/2022 1:15,-0.016,0
7/6/2022 1:20,-0.015,0
7/6/2022 1:25,-0.016,0
7/6/2022 1:30,-0.008,0
7/6/2022 1:35,-0.008,0
7/6/2022 1:40,-0.015,0
7/6/2022 1:45,-0.002,0
7/6/2022 1:50,-0.03,0
7/6/2022 1:55,0,0
7/6/2022 2:00,-0.009,0
7/6/2022 2:05,-0.008,0
7/6/2022 2:10,-0.023,0
7/6/2022 2:15,-0.008,0
7/6/2022 2:20,-0.015,0
7/6/2022 2:25,-0.001,0
7/6/2022 2:30,-0.023,0
7/6/2022 2:35,-0.023,0
7/6/2022 2:40,-0.009,0
7/6/2022 2:45,-0.007,0
7/6/2022 2:50,-0.018,0
7/6/2022 2:55,-0.014,0
7/6/2022 3:00,-0.009,0
7/6/2022 3:05,0.008,0
7/6/2022 3:10,-0.032,0
7/6/2022 3:15,-0.013,0
7/6/2022 3:20,-0.009,0
7/6/2022 3:25,-0.021,0
7/6/2022 3:30,0.006,0
7/6/2022 3:35,-0.022,0
7/6/2022 3:40,-0.009,0
7/6/2022 3:45,-0.008,0
7/6/2022 3:50,-0.023,0
7/6/2022 3:55,-0.007,0
7/6/2022 4:00,0,0
7/6/2022 4:05,-0.017,0
7/6/2022 4:10,-0.023,0
7/6/2022 4:15,-0.008,0
7/6/2022 4:20,-0.015,0
7/6/2022 4:25,-0.016,0
7/6/2022 4:30,-0.009,0
7/6/2022 4:35,-0.008,0
7/6/2022 4:40,-0.015,0
7/6/2022 4:45,-0.016,0
7/6/2022 4:50,-0.015,0
7/6/2022 4:55,-0.001,0
7/6/2022 5:00,-0.023,0
7/6/2022 5:05,-0.007,0
7/6/2022 5:10,-0.008,0
7/6/2022 5:15,-0.008,0
7/6/2022 5:20,-0.015,0
7/6/2022 5:25,-0.016,0
7/6/2022 5:30,-0.008,0
7/6/2022 5:35,-0.023,0
7/6/2022 5:40,-0.008,0
7/6/2022 5:45,-0.008,0
7/6/2022 5:50,-0.015,0
7/6/2022 5:55,0.035,0
7/6/2022 6:00,0.134,0
7/6/2022 6:05,0.249,0
7/6/2022 6:10,0.45,0
7/6/2022 6:15,0.658,0
7/6/2022 6:20,0.929,0
7/6/2022 6:25,1.165,0.083
7/6/2022 6:30,1.442,0.49
7/6/2022 6:35,1.682,0.938
7/6/2022 6:40,1.955,1.38
7/6/2022 6:45,2.203,1.802
7/6/2022 6:50,2.54,2.2
7/6/2022 6:55,2.931,2.573
7/6/2022 7:00,3.531,2.934
7/6/2022 7:05,4.131,3.313
7/6/2022 7:10,4.954,3.666
7/6/2022 7:15,5.725,4.071
7/6/2022 7:20,6.812,4.547
7/6/2022 7:25,7.852,5.105
7/6/2022 7:30,9.164,5.75
7/6/2022 7:35,10.336,6.481
7/6/2022 7:40,11.848,7.297
7/6/2022 7:45,13.236,8.19
7/6/2022 7:50,15.051,9.154
7/6/2022 7:55,16.548,10.181
7/6/2022 8:00,18.262,11.262
7/6/2022 8:05,19.794,12.388
7/6/2022 8:10,21.596,13.552
7/6/2022 8:15,22.995,14.744
7/6/2022 8:20,24.762,15.958
7/6/2022 8:25,26.784,17.188
7/6/2022 8:30,27.966,18.427
7/6/2022 8:35,29.512,19.67
7/6/2022 8:40,31.112,20.912
7/6/2022 8:45,32.541,22.15
7/6/2022 8:50,34.103,23.379
7/6/2022 8:55,35.458,24.596
7/6/2022 9:00,26.191,25.799
7/6/2022 9:05,2.413,26.986
7/6/2022 9:10,0,28.154
7/6/2022 9:15,-0.001,29.302
7/6/2022 9:20,-0.023,30.429
7/6/2022 9:25,28.157,31.533
7/6/2022 9:30,45.229,32.614
7/6/2022 9:35,46.567,33.672
7/6/2022 9:40,48.187,34.704
7/6/2022 9:45,49.338,35.712
7/6/2022 9:50,50.656,36.694
7/6/2022 9:55,51.796,37.65
7/6/2022 10:00,52.814,38.582
7/6/2022 10:05,53.831,39.487
7/6/2022 10:10,54.953,40.367
7/6/2022 10:15,56.072,41.221
7/6/2022 10:20,57.238,42.049
7/6/2022 10:25,57.993,42.852
7/6/2022 10:30,59.093,43.629
7/6/2022 10:35,59.882,44.38
7/6/2022 10:40,60.889,45.106
7/6/2022 10:45,61.736,45.807
7/6/2022 10:50,62.267,46.483
7/6/2022 10:55,62.493,47.133
7/6/2022 11:00,62.439,47.759
7/6/2022 11:05,62.383,48.361
7/6/2022 11:10,62.57,48.939
7/6/2022 11:15,62.349,49.49
7/6/2022 11:20,62.478,49.926
7/6/2022 11:25,62.558,50.342
7/6/2022 11:30,62.393,50.738
7/6/2022 11:35,62.511,51.114
7/6/2022 11:40,62.356,51.405
7/6/2022 11:45,62.634,51.605
7/6/2022 11:50,56,51.793
7/6/2022 11:55,52.003,51.97
7/6/2022 12:00,62.527,52.086
7/6/2022 12:05,61.036,52.086
7/6/2022 12:10,61.688,52.086
7/6/2022 12:15,61.618,52.086
7/6/2022 12:20,59.875,52.086
7/6/2022 12:25,62.136,52.086
7/6/2022 12:30,51.197,52.086
7/6/2022 12:35,47.505,52.086
7/6/2022 12:40,50.85,52.086
7/6/2022 12:45,52.551,52.086
7/6/2022 12:50,39.358,52.086
7/6/2022 12:55,49.744,52.086
7/6/2022 13:00,62.561,52.086
7/6/2022 13:05,62.334,52.086
7/6/2022 13:10,62.514,52.086
7/6/2022 13:15,61.559,52.086
7/6/2022 13:20,37.247,52.086
7/6/2022 13:25,43.169,52.086
7/6/2022 13:30,53.401,52.086
7/6/2022 13:35,62.387,52.086
7/6/2022 13:40,62.451,52.086
7/6/2022 13:45,61.685,52.086
7/6/2022 13:50,40.005,52.086
7/6/2022 13:55,44.343,52.086
7/6/2022 14:00,61.218,52.086
7/6/2022 14:05,62.3,52.086
7/6/2022 14:10,62.388,52.086
7/6/2022 14:15,61.554,52.086
7/6/2022 14:20,45.965,52.086
7/6/2022 14:25,57.061,52.086
7/6/2022 14:30,30.503,51.938
7/6/2022 14:35,47.452,51.759
7/6/2022 14:40,62.229,51.57
7/6/2022 14:45,56.326,51.369
7/6/2022 14:50,59.106,51.053
7/6/2022 14:55,61.511,50.676
7/6/2022 15:00,62.587,50.28
7/6/2022 15:05,62.291,49.867
7/6/2022 15:10,62.491,49.424
7/6/2022 15:15,51.778,48.874
7/6/2022 15:20,37.306,48.301
7/6/2022 15:25,13.382,47.704
7/6/2022 15:30,0,47.083
7/6/2022 15:35,0,46.437
7/6/2022 15:40,0,45.767
7/6/2022 15:45,0,45.072
7/6/2022 15:50,0,44.353
7/6/2022 15:55,0,43.609
7/6/2022 16:00,0,42.841
7/6/2022 16:05,0,42.05
7/6/2022 16:10,0,41.234
7/6/2022 16:15,0,40.392
7/6/2022 16:20,0,39.525
7/6/2022 16:25,0,38.633
7/6/2022 16:30,0,37.716
7/6/2022 16:35,0,36.774
7/6/2022 16:40,0,35.806
7/6/2022 16:45,0,34.814
7/6/2022 16:50,0,33.797
7/6/2022 16:55,0,32.756
7/6/2022 17:00,0,31.692
7/6/2022 17:05,0,30.606
7/6/2022 17:10,0,29.498
7/6/2022 17:15,0,28.369
7/6/2022 17:20,0,27.219
7/6/2022 17:25,0,26.051
7/6/2022 17:30,0,24.865
7/6/2022 17:35,0,23.665
7/6/2022 17:40,0,22.452
7/6/2022 17:45,0,21.23
7/6/2022 17:50,0,20.001
7/6/2022 17:55,0,18.77
7/6/2022 18:00,0,17.541
7/6/2022 18:05,0,16.32
7/6/2022 18:10,0,15.112
7/6/2022 18:15,0,13.922
7/6/2022 18:20,0,12.758
7/6/2022 18:25,0,11.627
7/6/2022 18:30,0,10.537
7/6/2022 18:35,0,9.497
7/6/2022 18:40,0,8.514
7/6/2022 18:45,0,7.599
7/6/2022 18:50,0,6.757
7/6/2022 18:55,0,5.997
7/6/2022 19:00,0,5.321
7/6/2022 19:05,0,4.732
7/6/2022 19:10,0,4.227
7/6/2022 19:15,0,3.797
7/6/2022 19:20,0,3.428
7/6/2022 19:25,0,3.083
7/6/2022 19:30,0,2.701
7/6/2022 19:35,0,2.344
7/6/2022 19:40,0,1.961
7/6/2022 19:45,0,1.554
7/6/2022 19:50,0,1.124
7/6/2022 19:55,0,0.68
7/6/2022 20:00,0,0.249
7/6/2022 20:05,0,0
7/6/2022 20:10,0,0
7/6/2022 20:15,0,0
7/6/2022 20:20,0,0
7/6/2022 20:25,0,0
7/6/2022 20:30,0,0
7/6/2022 20:35,0,0
7/6/2022 20:40,0,0
7/6/2022 20:45,0,0
7/6/2022 20:50,0,0
7/6/2022 20:55,0,0
7/6/2022 21:00,0,0
7/6/2022 21:05,0,0
7/6/2022 21:10,0,0
7/6/2022 21:15,0,0
7/6/2022 21:20,0,0
7/6/2022 21:25,0,0
7/6/2022 21:30,0,0
7/6/2022 21:35,0,0
7/6/2022 21:40,0,0
7/6/2022 21:45,0,0
7/6/2022 21:50,0,0
7/6/2022 21:55,0,0
7/6/2022 22:00,0,0
7/6/2022 22:05,0,0
7/6/2022 22:10,0,0
7/6/2022 22:15,0,0
7/6/2022 22:20,0,0
7/6/2022 22:25,0,0
7/6/2022 22:30,0,0
7/6/2022 22:35,0,0
7/6/2022 22:40,0,0
7/6/2022 22:45,0,0
7/6/2022 22:50,0,0
7/6/2022 22:55,0,0
7/6/2022 23:00,0,0
7/6/2022 23:05,0,0
7/6/2022 23:10,0,0
7/6/2022 23:15,0,0
7/6/2022 23:20,0,0
7/6/2022 23:25,0,0
7/6/2022 23:30,0,0
7/6/2022 23:35,0,0
7/6/2022 23:40,0,0
7/6/2022 23:45,0,0
7/6/2022 23:50,0,0
7/6/2022 23:55,0,0
7/7/2022 0:00,0,0
7/7/2022 0:05,0,0
7/7/2022 0:10,0,0
7/7/2022 0:15,0,0
7/7/2022 0:20,0,0
7/7/2022 0:25,0,0
7/7/2022 0:30,0,0
7/7/2022 0:35,0,0
7/7/2022 0:40,0,0
7/7/2022 0:45,0,0
7/7/2022 0:50,0,0
7/7/2022 0:55,0,0
7/7/2022 1:00,0,0
7/7/2022 1:05,0,0
7/7/2022 1:10,0,0
7/7/2022 1:15,0,0
7/7/2022 1:20,0,0
7/7/2022 1:25,0,0
7/7/2022 1:30,0,0
7/7/2022 1:35,0,0
7/7/2022 1:40,0,0
7/7/2022 1:45,0,0
7/7/2022 1:50,0,0
7/7/2022 1:55,0,0
7/7/2022 2:00,0,0
7/7/2022 2:05,0,0
7/7/2022 2:10,0,0
7/7/2022 2:15,0,0
7/7/2022 2:20,0,0
7/7/2022 2:25,0,0
7/7/2022 2:30,0,0
7/7/2022 2:35,0,0
7/7/2022 2:40,0,0
7/7/2022 2:45,0,0
7/7/2022 2:50,0,0
7/7/2022 2:55,0,0
7/7/2022 3:00,0,0
7/7/2022 3:05,0,0
7/7/2022 3:10,0,0
7/7/2022 3:15,0,0
7/7/2022 3:20,0,0
7/7/2022 3:25,0,0
7/7/2022 3:30,0,0
7/7/2022 3:35,0,0
7/7/2022 3:40,0,0
7/7/2022 3:45,0,0
7/7/2022 3:50,0,0
7/7/2022 3:55,0,0
7/7/2022 4:00,0,0
7/7/2022 4:05,0,0
7/7/2022 4:10,0,0
7/7/2022 4:15,0,0
7/7/2022 4:20,0,0
7/7/2022 4:25,0,0
7/7/2022 4:30,0,0
7/7/2022 4:35,0,0
7/7/2022 4:40,0,0
7/7/2022 4:45,0,0
7/7/2022 4:50,0,0
7/7/2022 4:55,0,0
7/7/2022 5:00,0,0
7/7/2022 5:05,0,0
7/7/2022 5:10,0,0
7/7/2022 5:15,0,0
7/7/2022 5:20,0,0
7/7/2022 5:25,0,0
7/7/2022 5:30,0,0
7/7/2022 5:35,0,0
7/7/2022 5:40,0,0
7/7/2022 5:45,0,0
7/7/2022 5:50,0,0
7/7/2022 5:55,0,0
7/7/2022 6:00,0,0
7/7/2022 6:05,0,0
7/7/2022 6:10,0,0
7/7/2022 6:15,0,0
7/7/2022 6:20,0,0
7/7/2022 6:25,0,0.05
7/7/2022 6:30,0,0.448
7/7/2022 6:35,0,0.895
7/7/2022 6:40,0,1.339
7/7/2022 6:45,0,1.763
7/7/2022 6:50,0,2.164
7/7/2022 6:55,0,2.539
7/7/2022 7:00,0,2.9
7/7/2022 7:05,0,3.283
7/7/2022 7:10,0,3.635
7/7/2022 7:15,0,4.038
7/7/2022 7:20,0,4.511
7/7/2022 7:25,0,5.065
7/7/2022 7:30,0,5.706
7/7/2022 7:35,0,6.434
7/7/2022 7:40,0,7.246
7/7/2022 7:45,0,8.136
7/7/2022 7:50,0,9.098
7/7/2022 7:55,0,10.122
7/7/2022 8:00,0,11.201
7/7/2022 8:05,0,12.326
7/7/2022 8:10,0,13.488
7/7/2022 8:15,0,14.68
7/7/2022 8:20,0,15.893
7/7/2022 8:25,0,17.123
7/7/2022 8:30,0,18.362
7/7/2022 8:35,0,19.605
7/7/2022 8:40,0,20.848
7/7/2022 8:45,0,22.085
7/7/2022 8:50,0,23.315
7/7/2022 8:55,0,24.533
7/7/2022 9:00,0,25.737
7/7/2022 9:05,0,26.924
7/7/2022 9:10,0.007,28.094
7/7/2022 9:15,11.927,29.243
7/7/2022 9:20,41.893,30.371
7/7/2022 9:25,43.21,31.476
7/7/2022 9:30,44.763,32.558
7/7/2022 9:35,45.859,33.616
7/7/2022 9:40,47.333,34.65
7/7/2022 9:45,48.582,35.658
7/7/2022 9:50,50.134,36.642
7/7/2022 9:55,51.14,37.599
7/7/2022 10:00,52.434,38.532
7/7/2022 10:05,53.403,39.438
7/7/2022 10:10,54.6,40.319
7/7/2022 10:15,55.521,41.174
7/7/2022 10:20,56.655,42.003
7/7/2022 10:25,57.548,42.807
7/7/2022 10:30,58.793,43.585
7/7/2022 10:35,59.439,44.337
7/7/2022 10:40,60.474,45.064
7/7/2022 10:45,29.319,45.766
7/7/2022 10:50,0,46.442
7/7/2022 10:55,0,47.094
7/7/2022 11:00,0,47.721
7/7/2022 11:05,0,48.324
7/7/2022 11:10,-0.009,48.902
7/7/2022 11:15,26.972,49.456
7/7/2022 11:20,62.496,49.895
7/7/2022 11:25,62.372,50.311
7/7/2022 11:30,61.16,50.708
7/7/2022 11:35,62.27,51.085
7/7/2022 11:40,60.878,51.382
7/7/2022 11:45,62.465,51.582
7/7/2022 11:50,62.383,51.771
7/7/2022 11:55,62.39,51.948
